id,age,steps
75366,33,4766
44118,52,-1
54344,26,7964
53890,40,5443
803,26,-1
35494,39,8920
50976,37,7863
92075,30,4674
38683,36,9042
81745,37,7980
3313,33,7629
9526,54,7881
13132,38,7847
20590,52,-1
43065,30,5540
33376,26,6766
6134,26,10298
93101,27,10142
64452,54,6784
53215,52,9832
15122,27,8041
26703,39,8146
76360,45,5965
36794,38,7094
71511,37,6206
84841,37,7952
64034,41,8704
57850,46,7270
5426,49,7863
20670,42,7344
96740,51,10370
76111,54,6757
84993,34,7310
47330,44,4859
13152,42,-1
37799,46,9035
89977,30,5818
28944,48,6202
52857,42,8679
30834,22,9235
32178,67,9318
38659,53,7464
99907,34,-1
64592,42,-1
56089,35,8097
23272,26,9296
31529,41,5856
18734,53,-1
66823,35,4742
24868,57,7685
37712,35,8087
5669,60,6554
24441,53,6541
39569,36,7676
52496,39,6323
82248,34,6499
43431,32,7357
62016,30,7738
28565,45,-1
94313,33,8202
842,34,8193
82316,42,6654
44886,30,6472
29338,48,6871
55559,50,7250
49834,44,6944
716,31,8599
78529,41,8954
59955,33,9963
92906,37,7152
9983,53,-1
22641,40,6966
57709,35,7960
95653,28,6612
3607,51,8646
61648,56,6685
61988,26,-1
93965,44,6355
16446,49,5393
47139,49,5298
2059,46,4175
72549,37,6738
35064,46,7029
81145,42,7353
15663,33,7641
94676,27,6524
30417,37,7971
26940,39,7974
99728,35,7245
90894,50,6053
44642,31,7926
59685,35,5268
81833,36,8143
3396,55,7031
90462,38,8167
5567,39,9845
65558,28,8348
25655,45,8695
79020,44,6826
24606,35,8277
43941,36,-1
21428,42,6258
40773,39,5877
33459,48,4278
61172,44,5921
32339,41,5764
26237,43,9779
46161,52,6821
26983,38,-1
66476,30,7538
16644,29,4842
75596,36,5298
30967,51,6918
69275,40,8643
3208,56,6328
53422,41,6846
5002,50,6608
69143,44,8156
66293,33,9234
37392,26,8191
89823,43,7698
24251,53,6116
89219,40,7051
96793,34,9159
43229,46,5469
62200,42,7670
7209,51,10358
15614,33,9356
35012,39,5503
83227,42,-1
60015,43,8059
38621,50,7578
62980,43,6833
49219,43,6564
60414,38,7216
30211,45,6688
23008,45,7922
84175,42,6554
55732,41,-1
81513,48,6380
68869,37,5158
83539,50,9761
72415,34,7898
60265,41,6379
64290,37,6280
59702,46,5888
10238,51,7864
15035,27,9073
48782,50,6583
21189,39,6529
66170,40,8993
30334,41,9573
45429,50,8677
84004,40,5633
29159,40,8469
59054,30,6824
86966,43,6633
33803,42,4777
83345,48,6838
92680,49,10037
92553,30,-1
63342,48,-1
34351,45,6038
83304,24,9381
57626,38,9270
53988,46,7288
69901,38,6597
57491,46,4773
47677,27,8523
36657,45,10218
42465,47,5837
2819,44,-1
79228,24,8790
62662,28,8574
45762,37,7490
41295,28,9294
4387,40,6726
37884,48,8465
65810,21,9107
21047,41,6802
63395,42,8569
75065,36,9074
20306,55,-1
2513,41,7876
70006,26,5345
62664,51,5425
28238,35,8854
53342,36,9862
91346,41,8374
3253,48,8437
53733,48,6015
88757,37,7648
71845,39,6833
37115,46,7043
29534,58,6713
39774,50,-1
14254,38,6601
97909,28,7456
42966,41,7271
71905,43,7853
18875,31,9159
9509,48,8908
19649,39,6441
81460,35,6363
95388,32,6028
12986,22,7653
62111,43,-1
28747,34,7692
5603,37,9447
35601,37,-1
21276,46,8643
16440,49,8474
63774,42,9048
82933,45,4047
24035,43,6461
69791,53,7707
88017,45,7507
20299,43,9390
98554,44,-1
88542,52,6548
98814,45,-1
25296,36,7203
28109,56,6481
70071,36,4871
42272,45,7003
69553,53,7797
34222,50,5725
62689,17,7564
42123,36,4630
34451,49,-1
38732,37,6745
77103,44,-1
16370,35,-1
6117,31,5517
63207,51,8203
34401,35,7024
572,33,7562
46689,33,10656
52559,37,8655
18538,46,8986
84047,58,7331
12186,37,5952
86323,46,6433
36980,38,7978
1966,42,5680
36099,37,8620
12074,45,8840
71191,43,10314
151,41,8453
68520,32,8680
75325,54,7320
20376,23,8591
91930,38,6284
70989,36,5539
63758,42,6288
74483,50,8243
69984,45,6692
22199,57,6972
47217,34,6652
54817,46,8993
42068,46,-1
29057,57,4166
48936,42,6358
62437,43,7407
58840,37,6118
30896,43,-1
87657,57,6357
53067,55,9144
42134,60,6563
69752,57,6968
28890,43,7358
66029,44,8845
33404,46,7735
4185,36,8310
11895,41,5019
5660,54,7376
89983,36,6578
56351,46,-1
92357,61,6459
87477,28,-1
24114,43,4512
79462,40,10674
56579,44,9690
26280,30,9563
57862,42,5341
64338,33,6243
788,41,-1
27449,57,5973
24880,32,6966
10572,30,9654
16930,35,7842
67530,45,8682
6667,49,7034
94637,47,6358
1747,38,5781
85738,64,-1
22279,48,7140
2132,36,10768
48911,65,5153
37868,44,6663
26087,30,10199
19018,44,4373
16803,54,5999
18759,24,10172
21421,43,6691
95806,34,-1
64759,50,4986
44573,37,6027
98422,54,5508
36689,24,5988
59822,47,7635
96530,34,7180
77946,45,8951
87779,38,8541
54370,43,8220
18352,59,7111
27724,23,-1
28903,33,8649
78688,37,7210
97463,31,-1
64113,45,7224
22363,30,-1
61573,38,-1
41487,32,8971
72609,42,8079
6175,42,6120
2300,39,6999
436,46,-1
10980,41,6397
54001,34,10601
94632,35,7747
65540,40,8115
49218,36,-1
10757,51,7958
70762,51,9049
72884,47,8024
71402,37,7633
64208,29,7466
75464,52,8135
93248,37,8774
12212,45,-1
14964,45,7486
76262,44,8576
10949,46,9601
68262,32,9837
10290,32,7158
94036,42,6707
73789,28,7495
39207,35,9134
44958,40,6700
88401,43,9944
69749,37,8942
26695,39,7873
95675,45,6268
70145,52,-1
23240,44,7418
97493,43,5895
74393,33,8862
41322,31,9107
69605,47,8495
82593,44,9656
78614,25,6507
44749,29,5618
88600,40,7819
97259,56,6497
49774,52,6284
94317,48,8235
46067,43,6028
6724,44,7627
88349,37,7890
14486,40,8519
35753,36,7412
53138,39,6525
17240,24,11084
35199,50,6909
89644,36,10062
88103,32,-1
64155,50,7634
66369,52,5912
25810,52,6780
53479,28,-1
21165,46,7292
87559,39,7893
76206,34,7996
74962,49,9217
51393,37,6858
83665,57,3695
47692,51,8069
51132,26,9545
1576,37,7395
71337,41,3553
33731,41,-1
31569,35,6175
69595,47,8267
90708,32,6549
35962,25,8543
18960,47,5168
57098,34,-1
62285,33,-1
58200,46,-1
60875,29,8092
3319,28,6976
80462,39,6896
67408,45,-1
76790,33,8077
17599,32,7314
53230,54,7241
68845,46,7036
46063,30,9917
66936,43,10053
57997,31,10245
14195,53,9210
18911,50,-1
50086,43,8266
11056,43,9076
34915,42,6532
62628,28,8179
17030,42,7336
40988,35,7083
32936,32,-1
97297,32,10061
75187,32,8742
26112,50,-1
41821,48,5088
47439,46,8058
44947,51,6781
55212,59,4665
37461,58,6472
30407,42,7689
69347,31,9362
17109,49,7812
34098,61,9914
26320,56,6474
69508,44,7647
30738,34,7342
23256,36,6430
6729,47,6288
20292,43,-1
11499,47,5909
54266,36,5525
13645,33,7306
48488,45,4610
91529,36,8963
16372,41,5791
11313,49,7369
62941,30,7156
37036,46,5184
66449,37,6138
18498,35,6339
63743,28,5083
17715,32,4503
98462,40,-1
21066,40,7586
92829,34,7833
44330,44,8796
33915,36,9522
34040,27,8570
7860,65,6496
13002,49,7450
22311,40,6476
5558,31,9683
63919,46,7534
88702,41,6716
97965,48,7745
90368,38,9848
92035,41,7565
65479,54,-1
86167,55,6943
60008,50,7582
24824,32,7395
80091,43,7541
33019,26,-1
13915,39,7180
26334,28,6729
19444,41,8220
10279,42,8681
98623,39,10762
96711,35,7073
41266,33,10497
95275,48,6636
24929,42,4990
18500,28,8396
30223,43,8448
92698,30,4659
24096,41,8369
48885,33,9848
36955,52,5057
53253,44,9502
43080,45,5972
21599,42,-1
36823,60,8009
88214,46,5964
91513,33,9412
26458,32,5571
39712,50,8314
57947,46,6468
17444,32,7630
41523,17,12899
82038,33,8257
20503,38,7025
73700,42,9089
56829,41,8435
25668,52,7113
50732,42,4782
7363,42,8087
33023,56,6375
91439,42,6467
78230,26,7964
10221,42,7568
86014,47,4959
55930,50,8214
99254,23,-1
29233,33,9369
6248,38,-1
78180,45,-1
77110,41,5772
49472,36,5878
25050,38,6183
37215,35,8860
69548,23,-1
29311,34,9688
63780,38,9284
88319,52,-1
62324,38,7697
74321,48,8213
76532,36,8649
18342,47,8596
14896,43,6310
42868,37,7237
93881,33,5249
8667,46,8721
56483,36,9195
16349,41,6169
83896,61,4954
99574,40,5300
77645,58,5766
58322,15,10186
45080,43,7107
39439,55,6695
41740,36,6940
49026,39,-1
7226,44,7029
79226,33,7182
1053,32,-1
28862,39,8159
52577,39,-1
80375,31,9388
5098,44,7249
59152,49,6045
24505,36,6064
87384,31,8260
55367,34,9859
92280,47,5985
28409,39,6676
65354,31,9343
15165,48,9503
89708,45,6143
13957,38,7226
96840,38,8541
31591,43,7159
47386,40,8316
23537,36,6046
66943,31,-1
28961,35,7422
38922,53,6555
33858,43,4009
79850,41,10379
73992,50,-1
98804,54,5995
89911,38,5189
9035,24,6499
44004,45,5727
1221,31,-1
27093,40,6591
69528,54,8936
52172,48,10819
31553,49,10936
50215,37,8426
17708,31,8602
43510,22,-1
20050,29,8602
20776,45,7344
63495,51,8506
68662,42,7016
14131,43,7125
69565,38,-1
98654,45,-1
1692,33,5175
1059,43,8397
85208,42,4943
25521,29,-1
60648,41,6534
13954,39,-1
45295,47,5252
21077,45,6381
15190,37,6419
91758,32,-1
40395,31,8502
32960,49,9102
54687,42,7502
88880,37,7548
34089,46,7117
11713,32,8166
20197,34,6655
58533,39,7269
33024,49,7265
7478,43,8431
69979,29,7537
83068,21,9020
9996,56,6899
81016,45,7085
34882,42,-1
69219,32,7618
51643,41,8333
87390,47,11282
62470,40,6302
46168,41,7643
86920,47,7268
44147,39,8587
64883,38,6464
20743,42,5980
7095,50,6306
61241,42,7303
52120,48,7304
36909,38,7059
97752,22,9782
12723,50,-1
83350,44,9992
16624,45,5935
75626,36,8457
36506,42,9562
56748,32,8640
81971,35,8076
23034,34,8005
86178,28,6869
20555,33,8324
47608,33,-1
6779,14,-1
84185,45,5788
48163,38,7510
83739,26,8999
13726,30,7602
63351,30,10195
49963,44,9293
4343,46,7604
79759,41,7195
92521,35,8693
28362,37,-1
50178,51,5310
52580,43,8525
92943,34,6834
99040,33,9344
9506,50,6460
14117,20,7950
89762,55,5274
72758,38,9956
83389,37,6365
101,34,7255
49960,41,7699
76702,28,9607
63547,36,8128
35275,41,4014
47410,38,10006
8768,36,8533
31920,53,8357
10843,28,9574
25892,41,8252
6213,46,7451
85317,25,-1
97181,45,10553
43857,38,8608
60299,39,8516
51193,40,9542
97940,21,10209
380,43,8989
18048,32,7091
77935,59,6212
14603,41,7105
88106,48,8555
58572,48,-1
3095,32,8152
57721,52,7316
18849,40,9116
72952,43,8843
43330,48,8906
49779,38,4677
90890,47,-1
76929,41,8161
64780,47,-1
50536,36,8091
82624,42,6080
31427,54,5836
73387,28,9700
36563,39,7102
89564,31,10257
96536,40,8023
25340,39,9606
62488,40,-1
85110,32,5881
70568,31,8821
4162,31,10350
27239,21,8089
11856,42,7336
77419,62,4166
27784,61,9506
61933,37,10438
26791,44,7069
43092,41,8078
97932,42,4839
948,43,6960
29138,57,5277
25896,36,6723
58888,34,8077
9573,46,7179
59703,44,8209
11833,32,8334
93967,35,7987
8786,44,-1
17933,48,3453
9315,41,6394
87529,25,9399
69141,33,8132
1255,27,-1
43768,41,8367
24577,32,11443
4249,32,7918
23754,18,5784
23661,39,-1
92751,53,8013
11728,52,9084
51402,42,9245
78888,45,-1
37086,41,6116
21041,53,9575
71390,59,-1
41473,41,7053
6194,55,7275
21138,26,9375
36921,44,6154
46980,42,9880
63170,30,10909
83686,49,8623
94912,27,9519
28005,42,7454
73871,51,6124
83498,14,8368
87671,52,4129
37556,48,7045
20364,48,6480
54372,34,7928
64957,31,-1
9274,37,5002
3116,45,8476
25243,29,6239
47029,34,7015
94057,28,5864
9548,49,-1
98465,32,-1
71579,47,-1
81674,47,8498
94194,40,6514
58042,33,7013
69501,45,7049
60099,43,4296
79131,35,9057
69516,57,9480
7770,37,6437
83450,58,7547
51384,31,10049
36970,25,8450
47110,43,8499
2683,37,5150
88543,53,-1
58088,52,4930
87401,40,8458
74743,30,7859
41408,47,7635
6455,48,7102
16307,46,7802
85777,23,6481
33212,38,9066
40368,46,7682
16046,23,9037
82587,31,8593
81965,37,8228
34502,41,5194
32092,47,5747
86344,47,8142
18420,33,7254
27022,40,5943
41685,34,9933
53745,44,6434
57481,43,8449
89173,46,7000
54940,54,4610
53659,43,-1
4578,38,6045
41046,37,-1
95609,22,11323
29479,39,6592
75459,34,7682
7362,42,8634
32030,41,-1
82512,41,9979
71374,53,8418
90589,27,5520
18592,48,7027
46206,40,6828
53259,45,9305
71917,42,6324
54342,33,-1
19264,28,8352
41737,46,7378
60307,31,-1
11941,35,9706
89255,54,4213
35170,38,8281
94519,61,5514
63641,34,7164
38295,31,-1
73834,30,9741
6501,38,6681
91880,53,7696
44151,31,7165
10163,36,7286
98898,35,7642
82192,40,6587
59776,52,8014
26599,46,4931
88684,28,6687
30712,45,10095
44455,43,5857
96472,31,4839
41016,42,-1
43444,28,9316
81054,34,-1
3137,40,-1
74207,37,8049
86253,41,8495
21351,44,7892
37169,33,8012
71067,47,5304
67378,40,-1
66695,40,-1
41510,34,7267
50114,41,5827
62236,46,7605
46279,61,6982
61976,59,7250
20657,40,6650
49358,42,-1
19921,45,7967
68695,36,5393
6095,51,-1
97367,37,6472
69009,37,6308
19488,30,5800
96540,49,8414
22223,36,7888
60172,37,7376
87439,44,-1
35822,59,7189
25329,48,8904
68364,33,10831
34706,36,-1
64371,41,10133
31631,30,-1
3711,35,7532
27121,55,-1
2791,43,10579
94494,36,7301
78091,32,8722
7180,40,6647
97653,35,9160
32452,50,6152
26869,24,10135
74786,59,6354
46781,32,7936
95140,48,6013
10366,39,7909
7796,40,9600
47987,48,8034
91656,50,8306
93119,33,6229
20535,37,8731
61887,49,6551
81946,50,6606
48403,26,9776
6211,35,9452
96021,40,5408
2789,42,8229
50380,41,7017
86208,26,10827
81366,48,6487
56461,58,7102
32342,57,9693
32884,36,7191
61793,44,5878
28437,49,8595
12928,32,10867
39409,50,8206
67326,47,5653
87409,30,6327
77278,40,6686
60590,44,8150
985,38,5344
50206,35,7590
68269,35,8908
9932,42,9577
3804,61,5995
13093,53,8951
59915,49,5967
19007,57,6264
95454,32,-1
99234,44,8851
11686,42,8187
42371,42,6825
7783,40,8555
17346,38,-1
65582,32,7056
52707,32,10783
78208,40,-1
70757,48,6386
33659,27,-1
86846,25,6494
32114,53,5048
51379,41,6666
92342,50,4943
98231,37,10011
63129,35,6731
67110,39,10226
51073,42,6344
33364,36,6410
85944,35,6480
60249,34,6123
76434,51,7621
21733,42,8331
97246,43,5069
50186,27,6935
26053,43,6604
80161,40,9438
25369,38,7024
63949,53,6641
35202,48,7442
13069,46,5975
67073,44,5417
88211,46,5203
28399,41,7049
5551,33,7472
71214,42,8635
23739,35,7219
26091,29,8115
55170,55,4082
95456,26,-1
58210,43,6019
50005,53,5464
93051,40,7947
65528,48,6626
56496,43,6783
67732,51,-1
61018,34,5925
35480,38,8099
74503,48,4711
7077,44,10329
64819,45,9051
11619,33,9157
11888,41,8758
73534,47,5298
59920,48,6334
27636,34,8241
31692,50,8329
7323,39,-1
50104,43,6200
28496,33,-1
31939,46,8219
64970,32,-1
50043,32,9750
72120,45,9820
12432,46,5329
76174,37,7232
35033,29,-1
90508,21,9508
30708,48,9053
77262,43,8321
47311,25,8999
95296,48,8138
77398,35,6699
67869,31,9025
56672,43,9690
70302,47,7988
22210,45,6978
28608,31,7959
8743,49,6588
41204,23,8349
19555,40,6568
28785,46,6478
57718,33,7580
62512,36,7677
5026,30,-1
74117,37,4810
94065,61,3912
88816,50,2521
11616,45,8160
19376,35,10377
91722,39,8868
19847,43,9342
80486,49,8157
82420,54,5762
8880,48,7736
39924,34,6708
85747,45,5580
28427,51,6379
83366,49,6246
37665,50,8226
50871,46,6452
31527,47,7634
50286,32,6121
48387,27,7031
35335,48,9194
37466,26,-1
88710,34,6548
78379,30,5240
9149,38,5760
22914,38,6498
5970,45,6437
47694,32,5352
17092,30,8143
18786,41,6078
53737,40,7479
79010,40,7585
20198,41,-1
44618,36,8985
5073,48,3674
24705,42,7774
23627,51,5458
78908,46,6120
39746,52,5436
17339,24,6092
50132,28,-1
18550,35,9429
39461,38,10450
61190,46,-1
63617,32,5424
44418,43,8042
69860,45,8268
36172,39,7521
88629,42,4701
41856,31,6437
77783,26,7719
9887,41,8283
47875,41,5026
81446,26,7941
22383,49,5110
85652,34,6301
22729,34,-1
77049,41,9947
74515,35,7980
76205,50,5895
12321,46,7429
99109,36,4873
32233,55,7965
24369,24,7441
37294,53,-1
88653,45,7092
79963,35,9160
99760,47,7583
6151,37,7798
47166,58,5495
82714,41,5375
93453,43,5582
47051,50,-1
26789,27,9336
88492,35,7793
8473,49,-1
20097,45,7459
20763,52,7580
66438,29,6819
18359,47,6097
53669,47,8638
82244,50,6386
40163,44,8475
45372,38,8318
90903,26,9773
85138,45,7168
65981,35,7379
40541,38,9631
76965,36,11407
5709,50,6046
79503,33,7906
54657,35,-1
3112,47,-1
7633,36,6489
38361,45,7339
53128,35,6008
71940,40,-1
7335,28,9756
26705,32,5286
26549,54,4782
67177,33,6133
29775,42,6346
93168,54,5638
79514,45,9421
58124,25,6617
14042,40,7304
79074,36,5198
52294,49,5562
7418,34,9291
65636,49,5106
97476,43,8495
71921,33,8298
5985,35,5904
25084,52,7011
80999,33,-1
67676,28,7689
2098,34,6455
93999,43,-1
8938,38,7326
84288,37,10148
16247,40,9962
69944,50,-1
21461,49,6787
72878,41,8844
8745,48,7477
6253,48,9406
64087,43,6412
83644,35,7356
6763,43,8063
47282,54,6267
55226,31,9482
90489,41,6714
78875,50,7093
49765,42,8466
11280,40,8628
88476,44,8184
68413,51,6327
81350,34,8726
24393,58,8109
42060,48,6293
72263,32,5678
69227,34,8688
18804,29,-1
78342,27,-1
51583,41,9919
17972,36,5618
28011,53,6866
76503,39,-1
85255,53,8271
88832,33,10015
33162,38,6822
43300,42,6317
49872,39,8227
21156,42,10283
33894,44,6343
66380,46,-1
64518,41,8218
42038,51,7360
69419,45,7426
45948,45,7540
11777,45,7487
87223,49,4913
81700,40,-1
99462,48,8817
16558,42,-1
56098,31,9155
6483,41,6088
13009,33,7286
25873,22,7615
90358,28,8911
92381,41,7670
43672,36,8346
36715,37,9309
30082,26,9117
59865,48,7814
45508,29,9666
76354,50,6730
31570,46,6840
31590,44,9582
26523,44,6172
48884,49,6571
39269,37,-1
97598,44,-1
77620,35,7686
98869,34,8110
77105,35,4994
62879,53,7022
85344,34,6030
68332,30,-1
78968,38,8464
19757,40,8258
41759,41,6465
34790,40,8289
38351,46,4390
80794,39,8412
62418,57,6333
46918,37,7456
6192,24,8138
29708,46,4869
85698,45,8179
57345,37,9120
71294,39,8993
48600,23,6688
68570,38,8234
97026,47,6048
28089,36,8094
17314,46,7867
84127,57,5870
45548,34,8725
59964,52,5914
81263,40,9906
36556,51,9076
65536,34,7334
95535,36,10630
92704,52,-1
89645,33,7417
8033,47,5599
80247,30,5025
19919,34,8395
23342,26,10153
18629,50,9111
25330,27,10705
97316,54,3784
39843,51,6400
41952,52,10748
99110,39,8961
76341,47,7561
86280,35,10097
75035,43,8639
62738,47,4969
26180,52,-1
20692,40,9745
39176,26,7794
63603,42,9079
73141,32,6795
77220,51,7000
79080,39,7112
98674,38,5904
39188,42,8574
92251,53,7705
103,37,8342
19792,40,6805
53527,42,11164
19448,38,8034
71348,52,10963
1815,38,-1
93684,28,8516
49856,28,9494
73946,60,5916
42052,51,5365
68854,44,10392
72858,33,-1
60248,45,8732
81717,57,5728
14753,41,7007
98519,31,7789
81281,28,8119
5346,51,9065
34573,50,6327
70811,39,7004
30345,30,8908
34271,43,6276
12091,34,5722
60463,40,8012
85791,46,8274
21795,31,9695
48161,37,8171
6144,38,7191
8710,55,7226
52450,39,3981
40560,43,6677
62988,48,9162
95260,46,9902
13858,58,7089
59731,46,-1
39251,36,6829
97485,29,7955
10639,48,9844
28382,32,-1
19548,38,-1
5473,51,7677
29615,28,8978
37774,45,4417
53708,54,8203
49660,39,9722
77080,42,8875
23734,38,7668
46784,56,7954
91231,41,-1
43490,46,5053
42742,51,8503
24402,45,8105
29875,47,7086
97548,41,9354
78821,44,-1
36765,38,-1
50596,42,7388
37008,30,9563
29724,46,8025
78615,42,6435
95165,33,9022
41761,37,8010
83162,19,11304
58380,48,10198
39885,43,6893
30464,34,-1
14736,35,-1
82997,30,9543
34352,43,6839
16929,52,7038
5102,32,7057
61317,39,8339
95916,47,10142
28103,29,-1
31796,43,6294
12678,24,6601
9420,40,5711
20017,38,7352
42643,35,7753
18652,50,7455
82150,37,6524
63259,37,7534
1196,38,-1
35015,47,3173
40606,46,5836
68479,38,9707
11732,49,5768
98138,46,10403
67090,54,-1
30852,37,-1
9451,46,8682
70105,48,-1
63121,49,8637
94017,37,7272
30572,50,-1
57123,43,7764
33621,46,5290
2099,48,-1
70149,36,9159
62721,29,-1
15865,46,6258
63732,19,7058
50322,43,3974
51246,42,6041
7969,50,7951
19848,48,-1
61392,49,7815
56158,41,7726
23692,56,6806
85014,42,5083
84722,52,6764
32738,46,5304
32937,49,7986
46640,58,7928
33327,35,7295
12035,49,7813
50680,54,5593
18490,36,9214
51624,51,8634
41586,36,8798
55095,41,6302
65970,48,8635
97682,45,4985
27667,43,7362
60806,43,7545
20160,44,6811
35231,35,6351
90424,44,5202
49248,34,-1
49808,43,9544
45739,34,9950
83818,47,8329
10513,36,8515
9351,44,7505
31060,47,9122
62528,37,8183
88541,32,7641
27456,46,8138
66948,32,-1
93660,41,7300
9368,52,7510
80948,27,7789
39296,47,7282
63376,42,7730
8260,51,6571
19823,37,5996
30156,36,5682
77690,37,9030
29719,52,9267
26586,36,7671
66997,36,9628
98776,32,8263
88118,39,7515
25157,40,8096
72496,42,7295
21211,39,6614
62109,44,10248
39359,38,7625
31183,26,10550
95641,26,10045
37108,46,6593
31880,37,6943
92626,36,8694
49528,36,6532
27380,43,7536
49901,27,8244
91604,39,6657
16672,48,-1
89896,47,8334
26343,19,7380
59808,39,9569
10696,48,4593
96600,47,7972
73160,52,7512
8409,67,8597
29634,35,-1
22877,30,-1
96449,38,5824
49789,45,7387
4931,39,-1
33413,36,6016
5799,36,6580
47593,38,8345
62842,30,5375
33801,43,6407
88567,36,9156
96281,33,4634
19183,33,-1
33505,53,8862
1430,45,7153
50766,37,6698
40866,27,7210
79216,56,4796
98881,44,7296
94188,45,5532
30379,42,3682
32159,29,11039
67734,29,6891
69740,38,9273
33569,54,6269
73874,35,7870
7302,46,8502
8999,34,7094
41053,62,5097
77490,39,5964
59357,30,-1
52226,55,7245
99131,43,6354
34860,49,7162
60266,44,7319
18367,42,9262
94311,36,8695
20950,40,9382
73814,41,9032
72535,46,-1
21504,30,6065
41155,35,10009
98105,33,7781
35131,60,6843
96477,37,9104
25389,45,-1
61675,48,5818
82312,38,-1
37328,46,-1
82860,45,7831
51937,36,5147
6972,39,6529
65739,42,10079
4413,37,8201
87469,43,7680
84372,40,7563
62950,39,8479
64445,50,8085
67427,45,6555
45491,50,7888
50718,48,8227
41868,47,7204
61515,58,4170
17672,46,8331
13935,30,8352
45756,52,8581
63691,54,7478
78083,46,8106
29349,45,6326
72156,51,5513
85730,49,5054
1343,50,6047
57421,52,6391
42064,25,8902
26493,55,8068
89408,30,9365
62298,45,7996
64118,34,6540
35152,38,6435
35496,55,10041
39375,41,6364
85633,47,7283
56107,28,7455
52386,37,4885
93213,50,7900
61792,40,6937
17437,42,-1
75098,34,10877
1575,37,7561
16461,39,6555
28292,37,6886
98084,25,7948
74115,42,7462
82353,40,5518
44097,34,5553
52554,36,6017
48580,51,7318
56669,28,7430
35358,38,6583
49344,41,7155
19711,28,9525
97408,33,10378
78224,39,6416
17001,40,6731
24850,28,11000
97362,41,5074
79576,39,5384
20423,28,7104
87600,28,5659
1477,50,5603
21287,25,6669
14423,39,7688
40040,49,7052
11645,35,8030
10618,38,6729
22332,41,4681
97672,30,9269
79892,40,8296
76195,42,9605
85580,42,8905
68820,51,5743
58174,39,6481
78668,48,5607
14625,31,7531
45931,45,5704
42798,33,8474
10901,35,9791
99449,48,8347
73019,35,7032
81011,49,6154
54608,39,7704
45297,32,-1
50194,32,8510
85591,36,9178
56650,34,7929
46575,41,7152
56454,42,4516
23124,31,-1
84953,51,-1
50364,50,7586
42449,52,7770
43243,31,7865
50943,48,6643
26480,48,8898
57960,42,6862
19803,33,7809
3117,37,6831
58781,43,8736
86035,41,-1
29268,47,-1
96511,33,5736
14463,39,7351
13523,37,7806
3395,34,7143
28550,36,7429
19434,44,8617
18063,33,7798
73904,40,7482
38800,46,5708
15572,37,8042
82773,39,7611
87718,44,8132
43688,49,9661
4654,46,10900
28898,48,5658
39627,45,7875
36377,45,6386
56749,35,7253
13722,32,5973
9296,31,7064
84426,46,7885
42630,40,-1
14771,56,5221
34275,31,6792
2644,36,5942
42962,32,6896
37856,41,9854
10684,57,-1
11491,43,8606
98443,31,7345
19794,38,6123
8909,40,8249
75392,50,4416
33195,31,8530
16160,39,8290
57460,42,6590
73400,44,6143
90866,45,5677
41137,34,7873
22621,30,8943
57058,34,6859
89358,35,8662
50524,39,8889
84955,37,10474
74126,37,9823
70050,37,7142
41124,39,6591
31855,43,6046
78570,37,8963
70863,58,4446
8289,43,6797
99866,36,-1
85809,61,6653
82059,29,8985
56497,33,7143
89917,53,7687
52498,44,8804
71097,44,8966
74257,39,7933
80612,24,10144
64393,43,8809
4863,22,10070
16314,27,8625
75565,34,7038
8035,32,6622
58288,39,8711
61145,41,8126
53089,50,8372
94953,52,9239
9454,28,9810
46368,57,7009
7126,43,6664
3944,44,7625
93476,43,10417
9558,29,8643
75668,56,8274
27816,43,8083
10424,50,9763
58106,35,7456
85263,33,8239
35007,40,-1
32464,32,6779
76715,48,5512
10823,33,6945
655,30,9737
42149,34,6778
86502,60,6379
58021,38,7043
49317,33,8902
83890,49,6793
10765,40,10892
83025,58,5141
30828,36,8485
96065,39,6709
39120,35,8447
34342,37,6380
65198,31,9376
95769,41,5295
79962,34,5859
78335,22,7673
70797,35,-1
30149,42,6904
90645,43,5684
78049,50,8065
91259,42,6754
69662,39,9577
78143,41,-1
83803,37,7547
95363,47,7309
1176,49,5219
78637,48,5746
90059,50,5091
34417,53,7716
29127,53,6512
63978,30,6589
28422,47,3624
22892,33,-1
60297,46,8965
53157,55,-1
13773,57,9430
98365,41,-1
14600,33,8894
43684,45,10409
53633,38,7011
21502,58,5584
46726,39,10000
51972,37,7823
74972,56,-1
12298,34,10025
44385,34,6802
53889,35,8068
1714,74,3479
16302,36,11721
8813,35,5943
61218,44,7967
18749,37,5971
52841,29,8966
35458,30,6451
36372,15,8461
6208,45,7079
55303,41,6990
89251,41,4736
34170,49,8588
45529,45,6479
15302,58,7504
92095,45,9713
97115,38,4455
33502,47,6548
28144,42,3854
79095,50,5819
89659,35,7568
43249,42,-1
46249,51,5917
26329,37,3666
81630,21,8546
94039,43,5361
24710,48,7449
7123,37,9762
31402,18,7185
56522,35,7608
30017,48,-1
95434,34,9363
278,48,6689
77823,31,8958
73899,51,6446
13254,34,-1
79184,36,7586
56596,52,7059
68092,36,5013
5938,42,4846
43595,35,11317
4699,62,5486
68940,54,7725
11256,45,6177
33369,31,9149
94992,43,7720
77251,52,7565
23193,27,9591
2623,47,7217
20352,38,-1
94589,38,8452
86320,41,-1
53185,23,9092
61778,40,8860
90650,34,6376
27925,17,6965
21163,37,9776
